VisitID,AnonID,FacilityID,VisitTimestamp,DayOfWeek,TimeOfDay,MethodOfEntry,TypeOfAccess,OccupancyAtTime
V00021746,HGY5K43MJ,FAC101,2025-07-16 16:25:17,WED,16:25:17,False,EXIT,163
V00021747,XFRWIJMAM,FAC101,2025-07-16 16:25:26,WED,16:25:26,False,ENTRY,185
V00021748,BRTWTWGC8,FAC101,2025-07-16 16:26:03,WED,16:26:03,False,EXIT,115
V00021749,PGVONLNMZ,FAC101,2025-07-16 16:26:40,WED,16:26:40,False,ENTRY,149
V00021750,WRAXXWDTA,FAC103,2025-07-16 16:27:10,WED,16:27:10,True,EXIT,126
V00021751,DGLS6MXTB,FAC101,2025-07-16 16:27:28,WED,16:27:28,True,EXIT,135
V00021752,O6XUAO6FA,FAC101,2025-07-16 16:27:47,WED,16:27:47,False,ENTRY,174
V00021753,Z7PHVQY34,FAC101,2025-07-16 16:28:53,WED,16:28:53,True,REENT,112
V00021754,GJ9GS93NU,FAC101,2025-07-16 16:29:26,WED,16:29:26,True,ENTRY,101
V00021755,JUG7VCI28,FAC101,2025-07-16 16:29:47,WED,16:29:47,False,REENT,120
V00021756,ECUBJXCO4,FAC101,2025-07-16 16:30:26,WED,16:30:26,True,EXIT,148
V00021757,OL97UY8FU,FAC101,2025-07-16 16:30:31,WED,16:30:31,True,REENT,178
V00021758,EC69J1EEA,FAC101,2025-07-16 16:30:51,WED,16:30:51,True,REENT,158
V00021759,ILJ3JK3KD,FAC101,2025-07-16 16:30:57,WED,16:30:57,True,EXIT,174
V00021760,J8V6KS6W4,FAC101,2025-07-16 16:31:05,WED,16:31:05,True,EXIT,165
V00021761,T3OONRUL9,FAC102,2025-07-16 16:31:33,WED,16:31:33,False,REENT,143
V00021762,XC8662HYN,FAC101,2025-07-16 16:32:08,WED,16:32:08,False,EXIT,179
V00021763,DT15MAEHN,FAC101,2025-07-16 16:32:19,WED,16:32:19,True,EXIT,174
V00021764,KXHKKX3JU,FAC102,2025-07-16 16:32:48,WED,16:32:48,True,ENTRY,102
V00021765,MSGW8YSU0,FAC104,2025-07-16 16:33:08,WED,16:33:08,False,REENT,163
V00021766,YMP3XJN6Z,FAC101,2025-07-16 16:33:51,WED,16:33:51,True,EXIT,146
V00021767,ZWO8B5MEM,FAC101,2025-07-16 16:34:29,WED,16:34:29,False,REENT,118
V00021768,OP0R4IX54,FAC101,2025-07-16 16:35:31,WED,16:35:31,True,ENTRY,182
V00021769,XWK4SI2BD,FAC101,2025-07-16 16:35:54,WED,16:35:54,True,EXIT,162
V00021770,YDHANAKYZ,FAC101,2025-07-16 16:36:20,WED,16:36:20,True,ENTRY,147
V00021771,G1NFO2POI,FAC101,2025-07-16 16:36:33,WED,16:36:33,True,REENT,152
V00021772,UUX4IQZXL,FAC101,2025-07-16 16:37:17,WED,16:37:17,False,EXIT,107
V00021773,S12XHLBCE,FAC102,2025-07-16 16:37:37,WED,16:37:37,False,EXIT,133
V00021774,L56EES5M0,FAC104,2025-07-16 16:38:18,WED,16:38:18,True,REENT,139
V00021775,OWYG5IFO2,FAC101,2025-07-16 16:38:43,WED,16:38:43,False,REENT,131
V00021776,VHA9W4GOU,FAC101,2025-07-16 16:39:32,WED,16:39:32,False,ENTRY,161
V00021777,JHEMGXZSG,FAC104,2025-07-16 16:39:46,WED,16:39:46,False,REENT,114
V00021778,UVLZOML2W,FAC101,2025-07-16 16:40:22,WED,16:40:22,False,REENT,108
V00021779,IBP6XBEVR,FAC101,2025-07-16 16:41:06,WED,16:41:06,True,ENTRY,184
V00021780,G9GTKRV9X,FAC101,2025-07-16 16:41:37,WED,16:41:37,False,EXIT,181
V00021781,SFV2TPDQG,FAC101,2025-07-16 16:41:49,WED,16:41:49,False,ENTRY,186
V00021782,OML3D23Y6,FAC101,2025-07-16 16:42:43,WED,16:42:43,False,EXIT,109
V00021783,KJLS4C9DQ,FAC101,2025-07-16 16:43:06,WED,16:43:06,True,ENTRY,136
V00021784,WJ3N4L522,FAC101,2025-07-16 16:43:24,WED,16:43:24,False,REENT,177
V00021785,E0FPF2X6A,FAC101,2025-07-16 16:44:05,WED,16:44:05,False,REENT,106
V00021786,XLKBKQIV6,FAC101,2025-07-16 16:44:34,WED,16:44:34,True,ENTRY,106
V00021787,PDQ328I5A,FAC101,2025-07-16 16:44:58,WED,16:44:58,True,ENTRY,169
V00021788,ZL2JDTWIJ,FAC101,2025-07-16 16:45:37,WED,16:45:37,True,REENT,153
V00021789,GMHV2KQQL,FAC101,2025-07-16 16:45:51,WED,16:45:51,False,REENT,102
V00021790,J7X584KC2,FAC104,2025-07-16 16:46:19,WED,16:46:19,False,REENT,189
V00021791,KYBBOPK2L,FAC101,2025-07-16 16:46:41,WED,16:46:41,True,REENT,150
V00021792,LBNYUU8AU,FAC101,2025-07-16 16:47:10,WED,16:47:10,False,EXIT,162
V00021793,ZL2JDTWIJ,FAC101,2025-07-16 16:47:28,WED,16:47:28,True,REENT,107
V00021794,B4JFU7MV4,FAC104,2025-07-16 16:47:48,WED,16:47:48,True,EXIT,111
V00021795,EW9TJYLNF,FAC101,2025-07-16 16:47:57,WED,16:47:57,False,EXIT,135
V00021796,AFNDQ7RRD,FAC101,2025-07-16 16:48:21,WED,16:48:21,False,EXIT,159
V00021797,GNXY49V3P,FAC104,2025-07-16 16:49:19,WED,16:49:19,False,REENT,160
V00021798,FEISFXG1V,FAC103,2025-07-16 16:49:41,WED,16:49:41,True,EXIT,146
V00021799,XFRWIJMAM,FAC101,2025-07-16 16:50:20,WED,16:50:20,False,REENT,160
V00021800,TXKDX0C45,FAC101,2025-07-16 16:51:00,WED,16:51:00,False,ENTRY,132
V00021801,BIR5CUL7R,FAC101,2025-07-16 16:51:40,WED,16:51:40,False,REENT,109
V00021802,LSX9XNZNW,FAC101,2025-07-16 16:52:10,WED,16:52:10,False,REENT,106
V00021803,VR144SWOX,FAC101,2025-07-16 16:52:39,WED,16:52:39,True,EXIT,150
V00021804,ORP1GVG2P,FAC101,2025-07-16 16:52:50,WED,16:52:50,False,ENTRY,188
V00021805,HTZCH9UP5,FAC101,2025-07-16 16:53:19,WED,16:53:19,False,ENTRY,118
V00021806,OWSUJKOGV,FAC101,2025-07-16 16:53:52,WED,16:53:52,False,ENTRY,146
V00021807,ROVWWR2NN,FAC101,2025-07-16 16:54:23,WED,16:54:23,False,EXIT,111
V00021808,ZLNF81RL8,FAC101,2025-07-16 16:54:49,WED,16:54:49,False,REENT,122
V00021809,VUGV8FQG8,FAC101,2025-07-16 16:55:01,WED,16:55:01,False,EXIT,129
V00021810,DV66LHRX1,FAC104,2025-07-16 16:55:57,WED,16:55:57,False,ENTRY,130
V00021811,GRTG0ICNT,FAC101,2025-07-16 16:56:20,WED,16:56:20,True,ENTRY,171
V00021812,AX5JCQCAI,FAC103,2025-07-16 16:56:45,WED,16:56:45,False,REENT,156
V00021813,IWMHX9UK2,FAC101,2025-07-16 16:57:08,WED,16:57:08,True,REENT,119
V00021814,V6OBOXZ95,FAC101,2025-07-16 16:57:34,WED,16:57:34,True,ENTRY,187
V00021815,FH8DTM2OK,FAC101,2025-07-16 16:58:33,WED,16:58:33,True,REENT,123
V00021816,IAXWHU9IL,FAC103,2025-07-16 16:59:20,WED,16:59:20,False,ENTRY,170
V00021817,NOO3A2D3N,FAC101,2025-07-16 17:00:00,WED,17:00:00,False,REENT,142
V00021818,B9SX3Q0AR,FAC103,2025-07-16 17:00:05,WED,17:00:05,False,EXIT,165
V00021819,F67FP2HNN,FAC101,2025-07-16 17:00:36,WED,17:00:36,False,EXIT,189
V00021820,KJOOG7PRW,FAC101,2025-07-16 17:01:28,WED,17:01:28,False,ENTRY,126
V00021821,J5PPFH6T5,FAC101,2025-07-16 17:01:33,WED,17:01:33,True,ENTRY,112
V00021822,Z5P5YDC88,FAC101,2025-07-16 17:01:53,WED,17:01:53,True,EXIT,186
V00021823,OQ00BWJOM,FAC101,2025-07-16 17:02:19,WED,17:02:19,False,REENT,184
V00021824,RF7KEEYK6,FAC101,2025-07-16 17:03:16,WED,17:03:16,False,ENTRY,177
V00021825,LPE1KV068,FAC102,2025-07-16 17:04:20,WED,17:04:20,False,REENT,169
V00021826,AHPPJNRHN,FAC101,2025-07-16 17:04:45,WED,17:04:45,False,ENTRY,142
V00021827,UMAIHMUT7,FAC103,2025-07-16 17:05:34,WED,17:05:34,False,EXIT,162
V00021828,TX26X73E4,FAC101,2025-07-16 17:05:47,WED,17:05:47,False,ENTRY,174
V00021829,W7VF4CLU8,FAC102,2025-07-16 17:06:02,WED,17:06:02,True,REENT,110
V00021830,N8WS2GCY0,FAC101,2025-07-16 17:06:50,WED,17:06:50,True,ENTRY,142
V00021831,XWKRPG7LS,FAC104,2025-07-16 17:06:55,WED,17:06:55,False,REENT,161
V00021832,ZF9RPX4U2,FAC102,2025-07-16 17:07:20,WED,17:07:20,False,REENT,172
V00021833,DOYSCDNFP,FAC101,2025-07-16 17:07:42,WED,17:07:42,True,REENT,150
V00021834,M7IADNXMK,FAC103,2025-07-16 17:08:17,WED,17:08:17,False,EXIT,186
V00021835,P3N3MSZMU,FAC101,2025-07-16 17:08:41,WED,17:08:41,False,REENT,116
V00021836,I884B7347,FAC104,2025-07-16 17:09:21,WED,17:09:21,True,EXIT,139
V00021837,BDZLPNFKQ,FAC101,2025-07-16 17:10:03,WED,17:10:03,True,REENT,101
V00021838,MVNV27ST0,FAC101,2025-07-16 17:10:08,WED,17:10:08,False,EXIT,185
V00021839,UR0OX9VU4,FAC101,2025-07-16 17:10:56,WED,17:10:56,False,REENT,113
V00021840,HHB93XHPZ,FAC101,2025-07-16 17:12:05,WED,17:12:05,False,ENTRY,167
V00021841,NWCR6JG9M,FAC104,2025-07-16 17:13:02,WED,17:13:02,True,REENT,146
V00021842,NM2DRSNSF,FAC101,2025-07-16 17:13:14,WED,17:13:14,True,ENTRY,147
V00021843,D9P2Q6LPY,FAC102,2025-07-16 17:13:50,WED,17:13:50,True,REENT,103
V00021844,IXF1GNNBU,FAC101,2025-07-16 17:14:16,WED,17:14:16,False,EXIT,166
V00021845,M3CPSI9JG,FAC101,2025-07-16 17:15:00,WED,17:15:00,False,EXIT,183
V00021846,NV64BITM9,FAC104,2025-07-16 17:15:05,WED,17:15:05,False,EXIT,103
V00021847,YZLB2X5JX,FAC101,2025-07-16 17:15:30,WED,17:15:30,True,ENTRY,171
V00021848,EG5505XNZ,FAC101,2025-07-16 17:15:59,WED,17:15:59,False,EXIT,116
V00021849,TN03MCD1U,FAC101,2025-07-16 17:16:33,WED,17:16:33,False,ENTRY,163
V00021850,XWK4SI2BD,FAC101,2025-07-16 17:17:06,WED,17:17:06,True,ENTRY,132
V00021851,H3PUEWAL2,FAC101,2025-07-16 17:17:11,WED,17:17:11,False,ENTRY,178
V00021852,DSA068WPR,FAC101,2025-07-16 17:17:50,WED,17:17:50,False,EXIT,175
V00021853,HSFEZQWLT,FAC101,2025-07-16 17:18:27,WED,17:18:27,False,ENTRY,123
V00021854,NMLDWEC4R,FAC101,2025-07-16 17:19:07,WED,17:19:07,True,EXIT,113
V00021855,X8GQ5O2UQ,FAC101,2025-07-16 17:19:25,WED,17:19:25,True,REENT,118
V00021856,K8YPMSGCE,FAC101,2025-07-16 17:19:42,WED,17:19:42,True,ENTRY,115
V00021857,GMUSV3JKP,FAC101,2025-07-16 17:19:55,WED,17:19:55,True,REENT,116
V00021858,ZS4GQ8S1H,FAC102,2025-07-16 17:20:26,WED,17:20:26,False,REENT,185
V00021859,S5I92938R,FAC101,2025-07-16 17:21:09,WED,17:21:09,False,REENT,139
V00021860,B8452B5ON,FAC101,2025-07-16 17:21:33,WED,17:21:33,False,EXIT,110
V00021861,M3Z073FVG,FAC101,2025-07-16 17:22:00,WED,17:22:00,False,EXIT,154
V00021862,YYA9F8DNZ,FAC101,2025-07-16 17:22:40,WED,17:22:40,False,EXIT,189
V00021863,ZGLU6NKNN,FAC101,2025-07-16 17:22:59,WED,17:22:59,False,EXIT,159
V00021864,GV91LGM3U,FAC101,2025-07-16 17:23:48,WED,17:23:48,False,EXIT,106
V00021865,WXDJ9DLES,FAC101,2025-07-16 17:24:25,WED,17:24:25,True,REENT,180
V00021866,AZSR1650T,FAC101,2025-07-16 17:25:27,WED,17:25:27,True,EXIT,130
V00021867,MBFKB258I,FAC101,2025-07-16 17:25:53,WED,17:25:53,False,ENTRY,176
V00021868,BO03I1NBY,FAC104,2025-07-16 17:26:36,WED,17:26:36,False,ENTRY,153
V00021869,GREMTOFJ2,FAC102,2025-07-16 17:26:43,WED,17:26:43,False,EXIT,155
V00021870,AZSR1650T,FAC101,2025-07-16 17:26:50,WED,17:26:50,True,REENT,151
V00021871,P1CNALQGI,FAC101,2025-07-16 17:27:49,WED,17:27:49,False,EXIT,136
V00021872,O6XUAO6FA,FAC101,2025-07-16 17:28:29,WED,17:28:29,True,ENTRY,187
V00021873,LEEZDQSFB,FAC101,2025-07-16 17:29:06,WED,17:29:06,False,ENTRY,126
V00021874,O6XUAO6FA,FAC101,2025-07-16 17:29:58,WED,17:29:58,True,REENT,179
V00021875,QE2ZPU50S,FAC103,2025-07-16 17:30:39,WED,17:30:39,False,ENTRY,188
V00021876,T7JLMFUTM,FAC101,2025-07-16 17:30:56,WED,17:30:56,False,REENT,123
V00021877,DUVWWBNJE,FAC103,2025-07-16 17:31:39,WED,17:31:39,False,EXIT,170
V00021878,L56EES5M0,FAC101,2025-07-16 17:32:29,WED,17:32:29,False,EXIT,182
V00021879,UENKJOX6R,FAC101,2025-07-16 17:33:19,WED,17:33:19,True,EXIT,139
V00021880,F7DT7HCAP,FAC101,2025-07-16 17:33:53,WED,17:33:53,False,REENT,143
V00021881,UYLE8FPIS,FAC101,2025-07-16 17:34:45,WED,17:34:45,False,REENT,104
V00021882,HETWR9GM7,FAC103,2025-07-16 17:34:58,WED,17:34:58,False,EXIT,179
V00021883,OPTYWITKK,FAC101,2025-07-16 17:35:50,WED,17:35:50,False,REENT,168
V00021884,RJLUSWQLG,FAC104,2025-07-16 17:36:16,WED,17:36:16,False,EXIT,126
V00021885,KO88KBEPA,FAC101,2025-07-16 17:36:50,WED,17:36:50,True,REENT,107
V00021886,KC3NLVH7E,FAC101,2025-07-16 17:37:01,WED,17:37:01,False,ENTRY,132
V00021887,CX7ZL3TTN,FAC101,2025-07-16 17:37:35,WED,17:37:35,False,ENTRY,132
V00021888,OVJGSYYWD,FAC103,2025-07-16 17:37:55,WED,17:37:55,True,REENT,161
V00021889,ZXNRBNYXO,FAC101,2025-07-16 17:38:41,WED,17:38:41,True,ENTRY,159
V00021890,AGWN77A77,FAC101,2025-07-16 17:39:20,WED,17:39:20,True,ENTRY,145
V00021891,IKMS16IH9,FAC101,2025-07-16 17:39:41,WED,17:39:41,True,ENTRY,186
V00021892,G1T8NGSRQ,FAC104,2025-07-16 17:39:46,WED,17:39:46,False,EXIT,127
V00021893,KWJ7IMNRR,FAC102,2025-07-16 17:40:11,WED,17:40:11,True,EXIT,156
V00021894,TW6IBTRT7,FAC101,2025-07-16 17:40:20,WED,17:40:20,True,EXIT,156
V00021895,I884B7347,FAC101,2025-07-16 17:40:50,WED,17:40:50,True,ENTRY,152
V00021896,YID93T9ZT,FAC103,2025-07-16 17:41:17,WED,17:41:17,True,REENT,150
V00021897,XWKRPG7LS,FAC102,2025-07-16 17:41:34,WED,17:41:34,False,EXIT,179
V00021898,J8V6KS6W4,FAC101,2025-07-16 17:41:58,WED,17:41:58,False,REENT,110
V00021899,XHXUP3NJI,FAC101,2025-07-16 17:42:32,WED,17:42:32,True,ENTRY,150
V00021900,PV91PAMFL,FAC101,2025-07-16 17:43:14,WED,17:43:14,True,ENTRY,171
V00021901,CUK1FJEKG,FAC101,2025-07-16 17:43:55,WED,17:43:55,False,EXIT,169
V00021902,TMB14JS1Y,FAC102,2025-07-16 17:44:32,WED,17:44:32,False,ENTRY,130
V00021903,F7DT7HCAP,FAC101,2025-07-16 17:45:17,WED,17:45:17,False,EXIT,157
V00021904,PIV6GNG59,FAC101,2025-07-16 17:45:52,WED,17:45:52,False,ENTRY,175
V00021905,BWYZH0VB1,FAC101,2025-07-16 17:46:09,WED,17:46:09,False,EXIT,131
V00021906,FOM5SC9HH,FAC101,2025-07-16 17:46:33,WED,17:46:33,False,EXIT,189
V00021907,TQKXBFWLM,FAC101,2025-07-16 17:47:00,WED,17:47:00,False,ENTRY,172
V00021908,JPKN5UO2F,FAC103,2025-07-16 17:47:20,WED,17:47:20,False,ENTRY,115
V00021909,L0927DEBK,FAC103,2025-07-16 17:47:26,WED,17:47:26,True,EXIT,146
V00021910,M7O7DAGB4,FAC102,2025-07-16 17:47:59,WED,17:47:59,True,EXIT,104
V00021911,BF5Q3AH0D,FAC104,2025-07-16 17:48:40,WED,17:48:40,True,ENTRY,145
V00021912,BHWLVHYML,FAC101,2025-07-16 17:49:28,WED,17:49:28,False,ENTRY,160
V00021913,YMP3XJN6Z,FAC101,2025-07-16 17:50:04,WED,17:50:04,True,REENT,143
V00021914,B47TYMU0N,FAC103,2025-07-16 17:50:46,WED,17:50:46,True,ENTRY,175
V00021915,WWQL7UV1R,FAC101,2025-07-16 17:50:51,WED,17:50:51,True,EXIT,126
V00021916,WRAXXWDTA,FAC101,2025-07-16 17:51:12,WED,17:51:12,True,ENTRY,100
V00021917,FJI125IZB,FAC101,2025-07-16 17:51:18,WED,17:51:18,False,REENT,113
V00021918,MIGO0GRKY,FAC101,2025-07-16 17:52:02,WED,17:52:02,True,EXIT,105
V00021919,WW83W3UTU,FAC101,2025-07-16 17:52:09,WED,17:52:09,True,ENTRY,136
V00021920,G1K6PUXUU,FAC103,2025-07-16 17:52:32,WED,17:52:32,True,EXIT,126
V00021921,O3D9SAXFO,FAC101,2025-07-16 17:52:56,WED,17:52:56,True,ENTRY,148
V00021922,PGVONLNMZ,FAC102,2025-07-16 17:53:21,WED,17:53:21,False,EXIT,116
V00021923,GB0CA3U8Q,FAC103,2025-07-16 17:53:48,WED,17:53:48,False,EXIT,174
V00021924,SIW1VVH21,FAC101,2025-07-16 17:53:59,WED,17:53:59,False,ENTRY,129
V00021925,YS6LKNFJC,FAC101,2025-07-16 17:54:36,WED,17:54:36,True,EXIT,163
V00021926,BWYU0DVXQ,FAC104,2025-07-16 17:54:41,WED,17:54:41,False,EXIT,114
V00021927,IM4K7IZE4,FAC101,2025-07-16 17:55:03,WED,17:55:03,False,REENT,168
V00021928,L56EES5M0,FAC103,2025-07-16 17:55:31,WED,17:55:31,False,REENT,108
V00021929,UNAU3HI1R,FAC101,2025-07-16 17:56:31,WED,17:56:31,True,EXIT,103
V00021930,AV57XO1ND,FAC101,2025-07-16 17:56:40,WED,17:56:40,True,REENT,174
V00021931,BWYU0DVXQ,FAC101,2025-07-16 17:56:55,WED,17:56:55,True,EXIT,188
V00021932,U3F84QY8B,FAC104,2025-07-16 17:57:31,WED,17:57:31,True,EXIT,126
V00021933,QX74GXCOV,FAC101,2025-07-16 17:58:07,WED,17:58:07,True,EXIT,121
V00021934,E964H6MRJ,FAC101,2025-07-16 17:58:12,WED,17:58:12,False,ENTRY,115
V00021935,V63Q5MYO5,FAC102,2025-07-16 17:58:43,WED,17:58:43,True,EXIT,165
V00021936,WMW6Z4ZL5,FAC101,2025-07-16 17:59:29,WED,17:59:29,False,REENT,156
V00021937,CMUMYZDR2,FAC101,2025-07-16 17:59:36,WED,17:59:36,False,ENTRY,142
V00021938,CUK1FJEKG,FAC101,2025-07-16 18:00:11,WED,18:00:11,False,REENT,164
V00021939,IIG03H6YX,FAC101,2025-07-16 18:01:00,WED,18:01:00,True,REENT,106
V00021940,K0NV0L3U9,FAC101,2025-07-16 18:01:29,WED,18:01:29,False,REENT,146
V00021941,ZRUROT4NA,FAC101,2025-07-16 18:01:34,WED,18:01:34,False,EXIT,107
V00021942,BHWLVHYML,FAC102,2025-07-16 18:01:51,WED,18:01:51,True,REENT,164
V00021943,MUDGAP0PD,FAC101,2025-07-16 18:02:40,WED,18:02:40,False,REENT,150
V00021944,I7ACG7WSX,FAC103,2025-07-16 18:02:50,WED,18:02:50,False,REENT,175
V00021945,WYI9JHW4U,FAC101,2025-07-16 18:03:31,WED,18:03:31,False,ENTRY,102
V00021946,WAIPIDJB7,FAC103,2025-07-16 18:03:53,WED,18:03:53,True,ENTRY,171
V00021947,D0PVED6Q6,FAC101,2025-07-16 18:04:13,WED,18:04:13,True,REENT,172
V00021948,PV91PAMFL,FAC103,2025-07-16 18:04:31,WED,18:04:31,True,ENTRY,122
V00021949,JBMYB4N5H,FAC101,2025-07-16 18:05:20,WED,18:05:20,True,EXIT,114
V00021950,FJ9HRA6WI,FAC101,2025-07-16 18:05:37,WED,18:05:37,False,ENTRY,134
V00021951,MCKOPQLVE,FAC104,2025-07-16 18:06:06,WED,18:06:06,True,EXIT,162
V00021952,SUGBD96ZE,FAC101,2025-07-16 18:06:27,WED,18:06:27,False,ENTRY,150
V00021953,OBLDFALFL,FAC101,2025-07-16 18:06:59,WED,18:06:59,False,REENT,188
V00021954,PNBLS5PAB,FAC101,2025-07-16 18:07:28,WED,18:07:28,False,EXIT,127
V00021955,FNENAMFOL,FAC101,2025-07-16 18:07:56,WED,18:07:56,True,ENTRY,142
V00021956,U2IEARV2M,FAC101,2025-07-16 18:08:24,WED,18:08:24,True,EXIT,187
V00021957,PLDEEQQ6G,FAC101,2025-07-16 18:09:04,WED,18:09:04,True,REENT,100
V00021958,EXXF97VTQ,FAC101,2025-07-16 18:09:22,WED,18:09:22,False,ENTRY,176
V00021959,Z0AR9XF37,FAC103,2025-07-16 18:09:27,WED,18:09:27,True,EXIT,143
V00021960,GXQ4JX4A0,FAC101,2025-07-16 18:09:44,WED,18:09:44,False,REENT,170
V00021961,FF6CHLSFP,FAC101,2025-07-16 18:09:51,WED,18:09:51,False,EXIT,176
V00021962,UJE725R4G,FAC101,2025-07-16 18:10:42,WED,18:10:42,True,ENTRY,146
V00021963,RZIM483V8,FAC102,2025-07-16 18:11:14,WED,18:11:14,True,REENT,101
V00021964,SP8WBGESX,FAC101,2025-07-16 18:11:50,WED,18:11:50,False,REENT,102
V00021965,XZ50X9ZX5,FAC101,2025-07-16 18:12:46,WED,18:12:46,False,ENTRY,160
V00021966,UTEI4L4WT,FAC101,2025-07-16 18:13:00,WED,18:13:00,False,ENTRY,152
V00021967,TSXA8L31X,FAC101,2025-07-16 18:13:21,WED,18:13:21,True,EXIT,109
V00021968,PV91PAMFL,FAC101,2025-07-16 18:13:26,WED,18:13:26,False,REENT,150
V00021969,R7TN669K3,FAC101,2025-07-16 18:13:47,WED,18:13:47,True,REENT,112
V00021970,D5FHK2LLZ,FAC101,2025-07-16 18:14:18,WED,18:14:18,False,EXIT,155
V00021971,MBFKB258I,FAC101,2025-07-16 18:15:02,WED,18:15:02,False,EXIT,147
V00021972,R2X14NHCT,FAC101,2025-07-16 18:15:17,WED,18:15:17,True,ENTRY,116
V00021973,AV57XO1ND,FAC101,2025-07-16 18:15:44,WED,18:15:44,True,EXIT,105
V00021974,GSPM2CAM5,FAC101,2025-07-16 18:16:10,WED,18:16:10,False,ENTRY,140
V00021975,LEEZDQSFB,FAC101,2025-07-16 18:16:48,WED,18:16:48,False,ENTRY,115
V00021976,LA3TJKTK8,FAC101,2025-07-16 18:17:13,WED,18:17:13,False,EXIT,169
V00021977,IVJK8UGQU,FAC101,2025-07-16 18:17:47,WED,18:17:47,False,EXIT,159
V00021978,CPVVA7XUP,FAC101,2025-07-16 18:18:29,WED,18:18:29,False,ENTRY,126
V00021979,KXHKKX3JU,FAC101,2025-07-16 18:19:22,WED,18:19:22,True,REENT,154
V00021980,TIU47UP5X,FAC102,2025-07-16 18:19:49,WED,18:19:49,True,EXIT,156
V00021981,FAJH4VZSH,FAC103,2025-07-16 18:20:09,WED,18:20:09,False,EXIT,161
V00021982,HMG4QOT82,FAC101,2025-07-16 18:20:24,WED,18:20:24,True,REENT,105
V00021983,MSGW8YSU0,FAC101,2025-07-16 18:21:01,WED,18:21:01,False,ENTRY,131
V00021984,QXV9P5T6W,FAC101,2025-07-16 18:21:58,WED,18:21:58,False,EXIT,189
V00021985,ZJ66KN2H0,FAC101,2025-07-16 18:22:57,WED,18:22:57,True,REENT,111
V00021986,XLKBKQIV6,FAC101,2025-07-16 18:23:31,WED,18:23:31,False,EXIT,105
V00021987,VZK9P093W,FAC102,2025-07-16 18:24:05,WED,18:24:05,True,EXIT,158
V00021988,FFGUP7LLH,FAC103,2025-07-16 18:24:38,WED,18:24:38,True,EXIT,135
V00021989,OLKHY3BFZ,FAC102,2025-07-16 18:24:45,WED,18:24:45,False,REENT,113
V00021990,IPSW6CPU7,FAC101,2025-07-16 18:25:13,WED,18:25:13,True,REENT,168
V00021991,THU4BHQX9,FAC103,2025-07-16 18:26:02,WED,18:26:02,False,ENTRY,114
V00021992,XR1BP999H,FAC101,2025-07-16 18:26:23,WED,18:26:23,True,REENT,121
V00021993,FA29U464A,FAC101,2025-07-16 18:26:32,WED,18:26:32,False,REENT,176
V00021994,VXIWSFLPC,FAC103,2025-07-16 18:27:10,WED,18:27:10,False,ENTRY,156
V00021995,XMC93XLON,FAC101,2025-07-16 18:27:33,WED,18:27:33,True,REENT,170
V00021996,Y0JFE326O,FAC101,2025-07-16 18:28:00,WED,18:28:00,False,EXIT,116
V00021997,BTEDFG8DM,FAC101,2025-07-16 18:28:32,WED,18:28:32,False,REENT,123
V00021998,MHTSMPSR7,FAC102,2025-07-16 18:29:15,WED,18:29:15,True,EXIT,148
V00021999,R81U36PNK,FAC104,2025-07-16 18:29:38,WED,18:29:38,False,ENTRY,176
V00022000,KFU3YH86A,FAC103,2025-07-16 18:29:58,WED,18:29:58,False,EXIT,172
V00022001,CCB7G7IHP,FAC101,2025-07-16 18:30:03,WED,18:30:03,False,REENT,150
V00022002,OWYG5IFO2,FAC101,2025-07-16 18:30:30,WED,18:30:30,False,EXIT,135
V00022003,MCPREAWS0,FAC101,2025-07-16 18:30:36,WED,18:30:36,True,EXIT,123
V00022004,Y3N9JSEDY,FAC101,2025-07-16 18:30:58,WED,18:30:58,True,REENT,106
V00022005,OL97UY8FU,FAC101,2025-07-16 18:31:15,WED,18:31:15,True,ENTRY,115
V00022006,VKNTGX60U,FAC101,2025-07-16 18:31:51,WED,18:31:51,True,EXIT,121
V00022007,BVL607QK0,FAC103,2025-07-16 18:32:11,WED,18:32:11,False,REENT,147
V00022008,UYLE8FPIS,FAC104,2025-07-16 18:32:52,WED,18:32:52,False,EXIT,129
V00022009,CD0WMIL3D,FAC104,2025-07-16 18:33:42,WED,18:33:42,False,EXIT,109
V00022010,D15Z0XIM9,FAC101,2025-07-16 18:34:02,WED,18:34:02,True,EXIT,177
V00022011,LBXET9HGJ,FAC104,2025-07-16 18:34:40,WED,18:34:40,True,ENTRY,102
V00022012,XWKRPG7LS,FAC103,2025-07-16 18:34:54,WED,18:34:54,True,REENT,171
V00022013,MF7FZYJCV,FAC101,2025-07-16 18:35:49,WED,18:35:49,True,EXIT,122
V00022014,UR0OX9VU4,FAC102,2025-07-16 18:36:41,WED,18:36:41,False,EXIT,133
V00022015,JYXWS720V,FAC101,2025-07-16 18:37:02,WED,18:37:02,True,EXIT,149
V00022016,OML3D23Y6,FAC101,2025-07-16 18:37:46,WED,18:37:46,False,REENT,167
V00022017,NYKD2YA1J,FAC101,2025-07-16 18:38:41,WED,18:38:41,False,EXIT,169
V00022018,EMWF5SMLL,FAC101,2025-07-16 18:38:52,WED,18:38:52,True,REENT,118
V00022019,AGWN77A77,FAC104,2025-07-16 18:39:29,WED,18:39:29,True,REENT,155
V00022020,BIGUA0DIJ,FAC101,2025-07-16 18:39:36,WED,18:39:36,False,ENTRY,119
